NO_OF_FRAMES	1200
NO_OF_CAMERAS	7
NO_OF_MARKERS	3
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2014-06-30, 12:52:39	2814.33403857
DATA_INCLUDED	3D
MARKER_NAMES	HIP	KNEE	ANKLE
Frame	Time	HIP X	HIP Y	HIP Z	KNEE X	KNEE Y	KNEE Z	ANKLE X	ANKLE Y	ANKLE Z	
635	2.64583	719.390	940.891	654.482	748.192	718.692	340.965	715.689	952.213	133.303
636	2.65000	719.893	940.139	654.584	748.034	718.670	340.826	715.459	952.437	133.190
637	2.65417	719.617	943.388	653.952	747.845	718.836	340.801	715.343	952.547	133.116
638	2.65833	719.633	943.428	654.331	747.715	719.076	340.811	715.175	952.742	133.028
639	2.66250	719.753	943.467	654.693	747.544	719.435	340.724	715.078	952.891	132.813
640	2.66667	719.795	943.834	655.052	747.425	719.830	340.692	714.912	953.298	132.671
641	2.67083	719.335	944.527	656.092	747.269	720.268	340.637	714.785	953.514	132.414
642	2.67500	719.926	940.792	657.289	747.091	720.777	340.635	714.765	953.663	132.318
643	2.67917	719.990	940.676	657.940	747.037	721.409	340.683	714.727	953.867	131.988
644	2.68333	720.073	940.720	658.708	747.181	722.397	340.650	714.724	953.926	131.902
645	2.68750	720.006	940.649	659.395	747.058	723.104	340.607	714.685	954.330	131.725
646	2.69167	718.855	939.671	659.915	747.021	723.848	340.725	714.655	954.586	131.504
647	2.69583	719.174	940.144	661.054	746.964	724.725	340.570	714.623	955.041	130.848
648	2.70000	719.212	940.460	661.898	746.952	725.582	340.451	714.578	955.261	130.593
649	2.70417	719.359	940.752	662.802	746.977	726.472	340.638	714.478	955.799	130.093
650	2.70833	719.485	940.949	663.840	747.004	727.558	340.790	714.384	956.254	129.488
651	2.71250	719.680	941.268	664.817	747.038	728.612	340.965	714.252	956.826	128.830
652	2.71667	719.959	941.902	666.007	747.144	729.716	341.072	714.212	957.505	128.184
653	2.72083	720.320	942.321	667.178	747.155	730.915	341.213	714.152	958.109	127.516
654	2.72500	722.210	943.954	668.607	747.249	732.177	341.505	714.080	958.834	126.693
655	2.72917	722.287	944.607	669.773	747.396	733.532	341.734	713.993	959.620	125.866
656	2.73333	721.336	944.110	670.886	747.530	734.890	342.032	713.971	960.206	125.132
657	2.73750	721.137	944.362	672.348	747.691	736.397	342.012	714.234	960.639	124.552
658	2.74167	721.196	944.622	673.921	747.769	737.768	342.238	714.648	961.184	124.106
659	2.74583	721.069	945.003	675.411	747.894	739.340	342.458	715.062	961.674	123.631
660	2.75000	721.076	945.308	677.265	748.278	741.300	342.620	715.497	962.160	123.098
661	2.75417	721.016	945.454	679.054	748.418	742.970	342.892	715.722	962.878	122.407
662	2.75833	721.019	945.632	681.013	748.681	744.898	343.235	716.047	964.224	121.853
663	2.76250	721.087	945.822	682.816	748.931	746.845	343.628	716.132	965.550	120.363
664	2.76667	721.151	945.760	685.083	749.285	748.816	343.834	716.318	966.616	118.948
665	2.77083	721.091	945.383	687.276	749.774	750.990	344.295	716.529	967.549	117.603
666	2.77500	721.227	945.017	689.558	750.271	753.109	344.671	716.901	968.456	116.593
667	2.77917	721.539	944.297	692.278	750.724	755.536	345.118	716.824	968.966	115.415
668	2.78333	722.203	945.021	694.609	751.187	757.642	345.814	717.282	969.615	115.238
669	2.78750	721.271	943.404	697.332	751.827	759.858	346.687	717.695	970.208	114.860
670	2.79167	721.765	943.907	700.032	752.309	761.910	347.835	718.239	970.466	114.711
671	2.79583	721.617	942.677	703.649	752.910	763.858	349.266	718.540	970.571	114.678
672	2.80000	721.452	941.782	706.614	753.684	765.512	351.318	718.984	970.583	114.711
673	2.80417	721.518	940.248	711.237	754.562	766.905	353.457	719.326	970.547	114.703
674	2.80833	722.094	938.898	715.827	755.265	768.566	355.756	719.595	970.471	114.840
675	2.81250	722.500	937.102	720.691	755.878	770.507	358.311	719.874	970.538	114.912
676	2.81667	723.105	935.182	726.253	755.970	772.672	360.417	719.949	970.189	114.678
677	2.82083	723.097	933.291	731.538	756.266	775.361	362.769	720.163	970.091	114.792
678	2.82500	722.996	931.387	737.628	756.391	778.231	365.241	720.528	970.179	115.059
679	2.82917	723.744	928.872	743.823	756.457	781.296	367.792	721.023	970.109	115.355
680	2.83333	724.501	926.729	750.321	756.774	783.935	371.812	721.696	970.231	116.235
681	2.83750	725.098	923.720	757.010	757.108	787.032	375.465	722.102	969.626	116.403
682	2.84167	724.987	921.307	763.775	757.086	790.460	379.007	722.642	969.270	117.008
683	2.84583	725.903	918.844	771.185	756.941	794.384	382.547	723.462	969.081	118.028
684	2.85000	726.286	915.593	778.495	756.699	798.597	386.366	724.177	969.127	119.299
685	2.85417	727.276	912.894	786.417	756.751	802.400	391.382	725.045	968.874	120.931
686	2.85833	727.437	909.983	794.632	756.625	806.611	396.614	725.487	969.148	122.179
687	2.86250	728.232	906.634	803.473	756.376	811.797	401.449	725.995	969.349	123.493
688	2.86667	728.835	904.021	811.989	756.001	816.357	407.057	726.450	969.364	125.453
689	2.87083	729.261	901.428	820.775	755.996	821.340	413.677	727.431	969.087	127.399
690	2.87500	729.973	898.286	830.249	755.021	826.648	419.516	728.601	967.635	130.232
691	2.87917	730.534	895.312	839.754	754.480	831.936	426.245	731.114	966.408	133.670
692	2.88333	731.253	892.733	849.539	754.059	836.859	434.135	731.611	965.514	136.878
693	2.88750	731.921	889.829	859.261	753.293	842.317	441.273	732.982	964.236	142.489
694	2.89167	732.285	886.936	869.183	753.050	847.004	450.007	733.542	962.548	144.899
695	2.89583	733.047	884.874	878.929	752.188	852.631	457.221	736.922	959.284	150.825
696	2.90000	733.424	882.278	888.739	751.911	856.902	466.561	738.852	956.459	155.360
697	2.90417	733.625	879.702	898.523	751.211	862.289	474.094	740.786	953.195	161.591
698	2.90833	733.779	877.662	908.489	750.803	866.564	483.370	744.515	949.938	166.083
699	2.91250	734.712	875.065	918.522	750.066	871.400	490.977	748.197	945.164	173.174
700	2.91667	734.750	873.058	928.099	749.560	875.353	499.798	750.986	941.814	180.730
701	2.92083	734.334	871.719	937.158	749.181	879.406	507.518	753.031	938.573	186.784
702	2.92500	734.911	869.705	946.136	748.817	882.528	515.421	755.541	935.494	194.593
703	2.92917	735.410	869.022	955.172	748.783	884.061	523.692	757.650	933.083	202.865
704	2.93333	735.598	867.856	964.192	749.069	885.784	531.127	758.550	931.717	210.080
705	2.93750	734.101	866.407	971.988	749.949	885.532	539.869	758.627	931.016	216.900
706	2.94167	735.069	867.374	980.014	750.227	885.857	546.963	758.703	930.980	225.351
707	2.94583	735.893	867.130	988.072	750.430	885.428	554.002	758.029	932.558	231.559
708	2.95000	735.870	866.718	995.829	751.222	884.253	562.093	757.289	933.245	239.223
709	2.95417	735.744	867.142	1002.799	751.592	883.471	568.293	756.436	934.256	245.874
710	2.95833	735.631	867.734	1010.047	752.382	881.771	575.897	756.562	934.506	254.233
711	2.96250	735.396	868.375	1016.751	752.742	880.818	582.641	756.303	935.664	261.746
712	2.96667	735.734	869.256	1023.120	752.794	879.449	588.752	755.960	936.219	269.333
713	2.97083	735.463	869.546	1029.788	753.897	877.165	596.273	755.728	937.263	276.843
714	2.97500	735.039	870.661	1035.363	754.576	875.581	602.351	755.227	938.846	284.152
715	2.97917	734.490	870.919	1041.651	754.969	873.285	609.219	754.628	940.094	290.933
716	2.98333	733.947	871.874	1046.680	755.276	871.433	615.329	753.864	941.557	298.237
717	2.98750	733.768	871.739	1053.019	756.019	869.130	621.347	753.193	943.173	305.279
718	2.99167	733.473	872.388	1057.635	756.911	866.450	627.926	752.477	944.378	311.906
719	2.99583	733.478	872.151	1063.493	757.199	864.879	632.889	751.936	945.807	318.215
720	3.00000	732.897	872.416	1067.877	757.718	862.717	639.278	751.589	947.175	325.484
721	3.00417	732.447	872.487	1072.478	757.728	861.192	644.005	751.680	948.229	331.565
722	3.00833	732.276	872.132	1077.504	758.778	858.851	650.457	751.477	949.054	338.059
723	3.01250	732.091	872.593	1081.142	759.021	857.452	654.713	751.432	950.289	343.510
724	3.01667	732.465	872.237	1085.884	759.470	855.428	660.559	751.689	950.497	349.988
725	3.02083	733.140	871.985	1090.272	759.376	853.956	664.846	751.402	951.491	354.425
726	3.02500	733.162	872.018	1093.842	759.549	852.668	669.764	751.657	951.651	360.093
727	3.02917	733.501	871.179	1098.176	759.393	851.633	674.332	751.948	951.792	364.737
728	3.03333	733.696	870.466	1101.929	759.612	851.196	677.849	752.174	952.152	368.736
729	3.03750	733.864	869.888	1105.375	760.063	849.845	682.690	752.879	952.457	374.348
730	3.04167	734.454	869.098	1109.433	760.148	849.547	686.578	753.125	952.353	377.919
731	3.04583	735.152	867.720	1112.661	760.297	849.879	689.549	753.456	952.459	381.249
732	3.05000	735.998	866.757	1115.772	760.654	849.544	693.566	753.853	952.136	385.008
733	3.05417	736.998	865.534	1119.651	760.556	849.515	697.145	754.085	951.600	388.123
734	3.05833	737.574	864.111	1122.624	760.500	849.983	699.644	754.179	951.570	390.430
735	3.06250	737.734	863.174	1125.214	760.415	850.547	702.044	754.447	951.372	392.764
736	3.06667	738.591	861.656	1128.659	760.564	850.474	705.120	755.050	950.560	395.520
737	3.07083	739.181	860.035	1131.753	760.697	850.630	707.956	755.556	949.689	398.001
738	3.07500	739.276	859.349	1133.845	760.605	850.552	710.286	756.376	949.113	400.276
739	3.07917	739.523	858.571	1136.136	760.709	851.169	711.997	756.833	948.744	401.811
740	3.08333	740.008	857.351	1138.933	760.831	851.645	713.606	757.454	948.151	403.727
741	3.08750	740.098	856.260	1141.272	761.105	851.666	715.758	758.018	947.238	405.230
742	3.09167	740.044	855.333	1143.038	761.460	851.538	717.678	758.656	946.385	406.603
743	3.09583	740.132	855.189	1144.709	761.807	851.429	719.358	759.470	945.333	407.971
744	3.10000	740.429	854.656	1146.485	762.237	851.286	720.862	759.900	944.366	408.840
745	3.10417	740.513	853.837	1148.252	762.274	850.996	721.960	760.443	943.405	409.312
746	3.10833	740.632	853.441	1149.394	762.581	850.789	722.849	761.183	942.465	409.903
747	3.11250	740.718	852.912	1150.786	762.846	850.626	723.400	762.341	941.282	410.118
748	3.11667	740.738	852.682	1151.795	762.985	850.493	723.812	763.517	940.149	410.353
749	3.12083	740.951	852.704	1152.513	763.236	850.411	724.099	764.624	938.875	410.645
750	3.12500	740.939	852.720	1152.967	763.451	850.126	724.307	765.628	937.615	410.835
751	3.12917	740.702	852.615	1153.378	763.687	849.799	724.308	766.369	936.529	410.435
752	3.13333	740.786	852.759	1153.476	763.956	849.571	724.179	767.144	935.159	410.117
753	3.13750	740.810	852.848	1153.412	764.221	849.218	723.876	767.924	933.980	409.458
754	3.14167	740.766	853.034	1153.135	764.522	848.883	723.456	768.585	932.667	408.633
755	3.14583	740.850	853.391	1152.633	764.810	848.574	722.911	769.641	931.246	407.796
756	3.15000	740.885	853.633	1151.852	765.122	848.225	722.374	770.490	930.085	406.648
757	3.15417	740.924	853.913	1150.950	765.443	847.965	721.551	771.470	928.771	405.265
758	3.15833	741.376	854.559	1149.906	765.744	847.768	720.550	772.314	927.545	403.878
759	3.16250	741.527	854.812	1148.829	766.121	847.668	719.424	773.085	925.876	402.328
760	3.16667	741.401	854.779	1147.523	766.612	847.768	718.132	773.899	924.209	400.953
761	3.17083	740.840	854.574	1145.675	766.814	848.126	716.120	774.839	922.829	399.066
762	3.17500	741.028	854.524	1143.992	766.917	848.339	713.817	775.762	921.474	397.233
763	3.17917	740.965	854.409	1142.080	767.185	848.463	711.852	776.667	920.021	394.964
764	3.18333	741.253	854.482	1139.848	767.506	848.443	710.046	777.134	918.895	392.199
765	3.18750	741.485	854.857	1137.470	768.036	848.629	707.904	777.755	917.658	389.315
766	3.19167	741.729	855.090	1134.876	768.467	849.130	705.320	778.490	916.616	386.190
767	3.19583	742.032	855.248	1132.251	768.548	849.994	702.094	779.016	914.900	383.387
768	3.20000	742.435	855.620	1129.416	768.905	850.661	699.417	780.039	913.370	380.434
769	3.20417	742.720	855.715	1126.199	769.445	850.767	696.673	780.782	912.079	376.915
770	3.20833	743.206	856.236	1123.021	769.999	851.193	693.795	781.265	910.845	373.088
771	3.21250	743.491	856.007	1119.697	770.149	851.971	690.046	781.920	909.513	369.169
772	3.21667	743.929	856.016	1115.973	770.529	852.038	686.539	782.978	907.938	365.715
773	3.22083	744.436	856.007	1112.226	771.027	852.287	683.206	783.738	906.277	361.985
774	3.22500	744.965	855.818	1108.610	771.054	853.254	678.651	784.438	905.243	357.372
775	3.22917	745.512	855.771	1104.269	771.228	853.444	674.677	784.928	904.001	352.824
776	3.23333	746.187	855.773	1100.193	771.845	853.445	670.928	785.932	902.395	349.133
777	3.23750	746.621	855.676	1095.678	771.874	854.022	666.186	786.378	901.151	344.139
778	3.24167	748.102	856.968	1091.025	772.195	853.925	661.567	786.983	900.029	338.904
779	3.24583	747.745	855.996	1086.440	772.567	854.078	656.900	787.895	898.107	335.097
780	3.25000	749.078	857.397	1081.133	772.631	854.363	651.504	788.408	897.310	329.552
781	3.25417	750.082	857.200	1076.701	773.324	853.807	647.104	788.926	896.275	324.123
782	3.25833	749.877	857.100	1070.827	773.633	854.176	641.689	789.716	894.769	319.533
783	3.26250	750.259	857.395	1065.596	774.160	853.825	636.236	789.966	894.376	312.929
784	3.26667	750.476	858.040	1059.697	774.669	853.618	630.807	790.794	892.933	308.375
785	3.27083	750.749	858.184	1053.968	775.042	853.332	624.692	791.370	892.092	302.122
786	3.27500	751.104	858.650	1047.751	775.621	852.738	619.406	791.827	891.089	296.303
787	3.27917	751.503	858.649	1041.656	775.661	852.637	612.524	792.422	890.522	290.573
788	3.28333	751.989	858.895	1035.493	776.164	851.858	606.851	792.466	889.746	283.927
789	3.28750	752.422	859.543	1028.958	776.426	851.657	599.726	793.017	888.578	278.398
790	3.29167	752.738	859.967	1022.521	776.964	850.277	593.903	792.939	888.222	270.757
791	3.29583	752.837	860.209	1015.461	777.246	849.832	586.452	793.378	887.225	265.048
792	3.30000	752.887	860.766	1008.418	777.866	848.690	579.996	793.324	886.960	257.127
793	3.30417	752.992	861.534	1001.409	778.339	847.440	572.676	794.242	885.846	251.222
794	3.30833	753.231	862.109	993.823	779.276	845.867	565.864	794.286	885.782	243.659
795	3.31250	753.565	861.840	986.898	780.065	844.428	558.519	795.203	885.005	237.243
796	3.31667	753.804	862.956	979.137	780.716	842.701	550.771	795.183	884.858	229.604
797	3.32083	753.700	863.882	970.923	781.656	840.657	543.662	796.038	883.927	222.638
798	3.32500	753.973	863.768	963.461	782.568	838.751	535.417	795.818	884.138	215.089
799	3.32917	753.889	865.031	955.122	783.545	835.731	528.174	795.709	884.144	207.378
800	3.33333	753.989	866.060	946.442	784.313	833.997	519.570	795.704	884.170	199.919
801	3.33750	754.268	866.497	938.065	785.490	830.770	512.519	795.499	885.955	192.653
802	3.34167	754.280	867.483	929.604	786.404	828.649	503.615	795.367	888.187	186.594
803	3.34583	754.677	867.792	920.767	788.050	825.286	496.465	794.442	893.364	179.847
804	3.35000	754.683	868.964	911.719	789.224	822.184	488.103	792.459	899.637	173.095
805	3.35417	754.394	870.216	902.309	790.653	818.245	481.551	791.146	906.121	167.687
806	3.35833	754.398	870.281	893.433	791.373	814.952	473.091	788.391	912.627	162.377
807	3.36250	754.612	871.053	884.132	792.603	811.602	466.859	785.385	919.153	156.415
808	3.36667	754.505	871.899	874.696	793.129	810.223	458.534	782.431	923.690	153.222
809	3.37083	754.327	872.512	865.356	794.367	807.548	452.874	780.920	928.119	149.141
810	3.37500	754.333	874.124	855.919	795.069	806.586	445.311	778.599	931.690	145.974
811	3.37917	754.595	873.767	848.102	796.013	804.115	440.058	778.870	933.152	144.180
812	3.38333	755.215	873.867	839.826	796.570	802.440	433.738	778.018	935.363	139.062
813	3.38750	755.295	874.830	831.908	796.897	799.734	428.208	777.907	936.447	135.572
814	3.39167	755.215	875.111	826.113	797.267	796.307	423.610	777.820	936.944	133.409
815	3.39583	754.571	876.264	819.828	797.328	793.328	417.946	776.103	939.341	129.950
816	3.40000	754.451	877.290	815.187	796.981	791.228	412.443	773.261	941.900	126.758
817	3.40417	753.828	879.354	809.303	797.042	789.467	408.133	772.035	943.128	124.916
818	3.40833	754.081	880.041	805.037	796.564	788.721	403.009	769.763	944.976	122.635
819	3.41250	753.930	882.244	799.263	796.162	787.938	398.724	767.403	946.194	119.257
820	3.41667	753.509	883.274	794.539	795.736	786.796	395.639	765.748	946.528	117.631
821	3.42083	753.113	884.373	789.021	795.375	785.585	392.218	764.225	946.594	116.646
822	3.42500	752.983	885.630	784.620	794.519	784.063	388.460	763.182	946.349	115.991
823	3.42917	753.349	885.924	780.794	793.362	781.751	385.688	762.278	946.231	115.892
824	3.43333	753.152	886.982	776.161	792.285	778.434	383.640	761.592	946.238	116.160
825	3.43750	753.171	886.777	772.927	791.335	774.907	382.316	761.075	945.882	116.573
826	3.44167	752.332	886.361	770.805	790.391	771.029	381.108	760.866	945.492	117.006
827	3.44583	754.176	888.040	768.382	789.607	767.385	380.367	760.837	944.603	117.447
828	3.45000	752.851	888.103	766.510	788.676	763.897	379.910	760.986	943.549	118.103
829	3.45417	753.707	888.215	765.285	787.689	760.173	379.660	761.029	942.532	118.706
830	3.45833	754.374	887.815	764.226	786.940	756.646	379.886	761.540	941.561	120.141
831	3.46250	754.741	887.712	763.257	786.294	753.686	380.157	761.686	940.978	121.081
832	3.46667	754.902	887.417	762.691	785.511	751.148	380.690	761.819	940.268	122.154
833	3.47083	754.956	886.767	762.488	784.692	749.096	381.199	762.007	939.632	123.161
834	3.47500	755.133	886.539	762.224	784.162	747.846	381.325	762.023	939.265	123.584
835	3.47917	755.227	886.107	762.166	783.358	746.840	381.406	762.240	938.727	124.070
836	3.48333	755.058	885.425	762.228	782.754	746.560	381.405	762.461	938.577	124.298
837	3.48750	754.765	884.437	762.391	782.264	746.559	381.398	762.434	938.500	124.176
838	3.49167	754.892	884.085	762.548	782.088	747.061	381.262	762.587	938.469	124.273
839	3.49583	754.911	883.751	762.784	781.799	747.571	381.156	762.630	938.806	123.900
840	3.50000	755.089	883.410	763.201	781.678	748.305	380.977	762.859	939.044	123.525
841	3.50417	755.153	882.996	763.870	781.620	749.126	380.989	762.966	939.566	122.752
842	3.50833	755.529	882.566	764.642	781.577	750.194	380.713	763.033	940.097	121.906
843	3.51250	755.763	881.736	765.653	781.583	751.392	380.608	763.147	940.667	121.133
844	3.51667	755.953	881.141	766.522	781.531	752.803	380.052	763.166	941.244	120.139
845	3.52083	756.036	880.932	767.290	781.345	754.395	379.461	763.178	941.789	119.482
846	3.52500	756.154	880.757	768.214	781.510	756.159	379.198	762.885	942.750	118.316
847	3.52917	756.212	880.521	769.034	781.497	757.961	379.245	762.913	943.305	117.964
848	3.53333	756.265	880.383	770.009	781.538	760.060	379.092	762.825	944.131	117.536
849	3.53750	756.457	880.457	771.035	781.518	761.915	379.259	762.726	944.831	117.198
850	3.54167	756.491	880.503	772.154	781.438	763.668	379.605	762.631	945.389	116.780
851	3.54583	756.531	880.468	773.218	781.333	765.485	380.010	762.802	945.377	116.370
852	3.55000	756.612	880.539	774.509	781.200	767.127	380.445	762.925	945.564	116.033
853	3.55417	756.772	880.550	775.865	781.169	769.069	381.017	762.889	945.863	115.863
854	3.55833	756.727	880.553	777.205	780.875	770.847	381.722	762.950	945.851	115.514
855	3.56250	756.637	882.063	778.146	780.589	772.614	382.350	762.864	946.266	115.350
856	3.56667	756.636	884.436	778.632	780.198	774.291	383.060	762.763	946.743	115.251
857	3.57083	756.620	883.867	780.679	779.903	775.877	383.941	762.765	947.038	114.785
858	3.57500	756.605	884.321	782.575	779.581	777.178	384.620	762.572	947.616	114.462
859	3.57917	756.479	884.708	784.259	779.308	778.590	385.311	762.157	947.926	113.642
860	3.58333	756.247	884.774	785.945	779.050	780.138	386.216	762.073	948.198	113.650
861	3.58750	755.454	886.627	787.068	778.761	781.606	387.067	762.007	948.744	113.147
862	3.59167	755.906	886.338	788.237	778.352	783.087	387.894	761.814	949.199	112.931
863	3.59583	756.903	877.759	793.627	778.130	784.875	388.763	761.869	949.809	112.689
864	3.60000	756.219	880.392	794.613	777.876	786.571	389.320	761.680	950.207	112.500
865	3.60417	755.690	881.248	795.824	777.500	788.244	389.959	761.767	950.848	112.126
866	3.60833	755.636	881.238	797.604	777.210	789.811	390.836	761.778	951.224	111.914
867	3.61250	755.423	881.095	799.243	776.837	791.391	391.390	761.845	951.686	111.615
868	3.61667	755.275	880.950	800.770	776.452	792.811	392.036	762.043	952.007	111.583
869	3.62083	755.233	880.863	802.396	776.094	794.471	392.683	762.083	952.399	111.241
870	3.62500	755.896	880.444	803.811	775.941	796.073	393.412	762.034	952.831	110.960
871	3.62917	755.589	881.066	804.928	775.580	797.404	393.754	761.939	953.086	110.752
872	3.63333	755.230	881.174	806.477	775.437	799.028	394.370	762.056	953.457	110.552
873	3.63750	754.951	881.315	807.783	775.067	800.887	394.908	762.217	953.751	110.499
874	3.64167	754.879	881.351	809.033	774.644	802.591	395.409	762.352	954.058	110.383
875	3.64583	754.894	881.281	810.257	774.460	804.027	395.891	762.410	954.382	110.308
876	3.65000	754.965	881.297	811.337	774.215	805.661	396.448	762.367	954.753	110.111
877	3.65417	754.839	881.250	812.330	774.097	807.177	397.089	762.432	955.156	110.028
878	3.65833	754.953	881.357	813.374	773.799	808.503	397.560	762.462	955.452	109.898
879	3.66250	755.035	881.537	814.357	773.676	809.984	398.160	762.455	955.726	109.798
880	3.66667	755.242	881.637	815.368	773.598	811.263	398.805	762.521	955.966	109.827
881	3.67083	755.167	881.699	816.234	773.383	812.519	399.194	762.502	956.358	109.703
882	3.67500	755.196	881.781	816.821	773.215	813.948	399.664	762.585	956.531	109.722
883	3.67917	755.235	882.056	817.538	772.975	815.014	400.072	762.563	956.844	109.691
884	3.68333	755.967	883.219	818.131	772.842	816.165	400.516	762.586	957.037	109.656
885	3.68750	755.888	883.425	818.691	772.654	817.100	401.008	762.638	957.254	109.595
886	3.69167	755.932	883.526	819.407	772.522	818.060	401.291	762.590	957.379	109.584
887	3.69583	755.745	883.733	819.854	772.344	818.741	401.593	762.620	957.537	109.512
888	3.70000	755.537	883.983	820.253	772.246	819.638	401.948	762.637	957.692	109.498
889	3.70417	755.351	884.182	820.658	772.105	820.513	402.257	762.729	957.832	109.432
890	3.70833	755.187	884.490	821.000	771.962	821.241	402.600	762.641	957.988	109.402
891	3.71250	755.264	885.208	821.305	771.866	822.037	402.843	762.612	957.993	109.376
892	3.71667	755.039	885.525	821.617	771.673	822.763	403.164	762.661	958.046	109.273
893	3.72083	754.774	886.010	821.854	771.544	823.427	403.377	762.664	958.013	109.184
894	3.72500	754.456	886.249	822.042	771.431	823.885	403.637	762.644	958.034	109.235
895	3.72917	754.331	886.733	822.280	771.299	824.439	403.885	762.631	958.073	109.205
896	3.73333	754.070	886.881	822.530	771.172	824.907	404.194	762.679	958.176	109.129
897	3.73750	753.822	887.095	822.753	771.036	825.510	404.422	762.635	958.163	109.171
898	3.74167	753.735	887.319	822.982	770.924	826.061	404.660	762.620	958.172	109.114
899	3.74583	753.631	887.608	823.166	770.833	826.491	404.931	762.674	958.207	109.114
900	3.75000	753.471	887.849	823.395	770.644	827.096	405.152	762.677	958.207	109.064
901	3.75417	753.265	887.931	823.581	770.505	827.563	405.306	762.623	958.180	109.115
902	3.75833	753.110	888.061	823.792	770.489	828.122	405.471	762.551	958.197	109.109
903	3.76250	752.884	888.153	824.001	770.326	828.420	405.721	762.617	958.219	109.132
904	3.76667	752.892	888.244	824.270	770.074	828.893	405.828	762.595	958.191	109.120
905	3.77083	752.689	888.309	824.533	769.870	829.306	406.116	762.571	958.190	109.073
906	3.77500	752.674	888.391	824.847	769.620	829.848	406.324	762.558	958.230	109.079
907	3.77917	752.535	888.453	825.073	769.398	830.250	406.546	762.557	958.212	109.104
908	3.78333	752.504	888.430	825.419	769.165	830.681	406.667	762.453	958.221	109.078
909	3.78750	752.306	888.407	825.793	768.938	830.998	406.865	762.467	958.199	109.134
910	3.79167	752.259	888.318	826.140	768.647	831.497	406.935	762.489	958.283	109.083
911	3.79583	752.228	888.238	826.544	768.500	831.896	407.092	762.437	958.253	109.147
912	3.80000	752.169	888.228	826.925	768.308	832.411	407.324	762.415	958.304	109.110
913	3.80417	752.073	888.161	827.159	768.074	832.772	407.434	762.416	958.311	109.134
914	3.80833	752.045	888.049	827.405	767.878	833.242	407.620	762.370	958.351	109.081
915	3.81250	751.940	887.950	827.721	767.696	833.735	407.829	762.320	958.353	109.080
916	3.81667	751.890	888.061	827.996	767.462	834.204	407.863	762.368	958.360	108.999
917	3.82083	751.717	888.070	828.231	767.279	834.585	408.031	762.316	958.277	109.136
918	3.82500	751.558	888.089	828.322	767.091	835.042	408.230	762.270	958.370	109.135
919	3.82917	751.527	888.097	828.710	766.931	835.411	408.353	762.304	958.359	109.076
920	3.83333	751.512	888.061	828.888	766.854	835.966	408.428	762.194	958.300	109.006
921	3.83750	751.574	888.062	828.966	766.734	836.360	408.694	762.191	958.271	109.135
922	3.84167	751.693	887.975	829.224	766.579	836.638	408.921	762.163	958.291	109.110
923	3.84583	751.753	887.917	829.508	766.415	837.073	409.208	762.141	958.317	109.067
924	3.85000	751.765	887.768	829.917	766.443	837.512	409.400	762.043	958.218	109.142
925	3.85417	751.251	888.187	830.141	766.352	837.929	409.508	762.112	958.257	109.210
926	3.85833	751.145	888.391	830.387	766.364	838.398	409.803	761.970	958.078	109.167
927	3.86250	751.059	888.392	830.654	766.302	838.712	409.989	762.015	958.290	109.156
928	3.86667	750.950	888.581	830.884	766.190	839.100	410.093	761.977	958.202	109.234
929	3.87083	750.828	888.664	831.136	766.090	839.524	410.213	761.913	958.172	109.141
930	3.87500	750.748	888.900	831.470	766.085	839.959	410.383	761.934	958.223	109.158
931	3.87917	750.521	889.042	831.655	765.988	840.419	410.477	761.923	958.237	109.243
932	3.88333	750.449	889.220	831.923	765.960	840.926	410.733	761.882	958.286	109.168
933	3.88750	750.311	889.317	832.172	765.881	841.456	410.938	761.950	958.316	109.196
934	3.89167	750.139	889.546	832.429	765.778	842.100	411.120	761.869	958.282	109.181
935	3.89583	750.165	889.416	832.707	765.744	842.632	411.325	761.917	958.323	109.155
936	3.90000	750.312	888.233	833.267	765.732	843.125	411.560	761.886	958.329	109.182
937	3.90417	748.631	893.922	832.020	765.681	843.639	411.807	761.935	958.480	109.108
938	3.90833	748.873	893.552	832.384	765.629	844.144	411.987	761.923	958.483	109.204
939	3.91250	748.823	893.664	832.548	765.550	844.569	412.165	761.912	958.451	109.152
940	3.91667	748.731	893.816	832.845	765.535	845.049	412.376	761.893	958.540	109.115
941	3.92083	748.727	894.027	833.025	765.488	845.579	412.519	761.891	958.491	109.141
942	3.92500	748.691	894.123	833.306	765.450	846.014	412.723	761.881	958.470	109.150
943	3.92917	748.595	894.237	833.444	765.264	846.471	412.839	761.890	958.505	109.151
944	3.93333	748.476	894.300	833.686	765.188	846.894	413.090	761.897	958.526	109.194
945	3.93750	748.343	894.496	833.889	765.036	847.378	413.280	761.847	958.570	109.182
946	3.94167	748.463	894.775	833.954	764.964	847.818	413.369	761.897	958.555	109.224
947	3.94583	748.393	893.794	834.608	764.941	848.204	413.643	761.806	958.513	109.184
948	3.95000	748.362	892.847	835.194	764.864	848.604	413.899	761.824	958.587	109.235
949	3.95417	748.369	892.617	835.502	764.655	848.965	414.139	761.796	958.664	109.189
950	3.95833	748.289	892.734	835.746	764.667	849.317	414.223	761.809	958.574	109.252
951	3.96250	748.191	892.931	835.885	764.443	849.801	414.330	761.764	958.573	109.272
952	3.96667	748.124	893.103	836.085	764.378	850.239	414.528	761.801	958.646	109.224
