NO_OF_FRAMES	1200
NO_OF_CAMERAS	7
NO_OF_MARKERS	3
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2014-06-30, 12:55:34	2988.95469344
DATA_INCLUDED	3D
MARKER_NAMES	HIP	KNEE	ANKLE
Frame	Time	HIP X	HIP Y	HIP Z	KNEE X	KNEE Y	KNEE Z	ANKLE X	ANKLE Y	ANKLE Z	
635	2.64583	717.950	834.349	856.566	722.723	835.909	432.214	723.834	883.295	107.153
636	2.65000	717.712	834.029	856.485	722.677	835.024	432.081	723.898	883.237	107.273
637	2.65417	717.703	833.365	856.436	722.720	833.996	431.893	723.918	883.051	107.394
638	2.65833	717.661	832.652	856.475	722.758	833.078	431.841	723.881	883.057	107.422
639	2.66250	717.641	831.710	856.269	722.815	832.133	431.635	723.805	882.886	107.506
640	2.66667	717.666	830.415	856.211	722.827	831.118	431.589	723.789	882.715	107.726
641	2.67083	717.673	829.360	856.249	722.798	830.021	431.516	723.732	882.696	107.568
642	2.67500	717.746	828.563	856.174	722.834	829.076	431.433	723.681	882.570	107.696
643	2.67917	717.727	827.742	856.001	722.942	827.847	431.674	723.661	882.493	107.759
644	2.68333	717.667	826.448	856.006	722.949	826.884	431.700	723.650	882.394	107.827
645	2.68750	717.646	824.992	855.922	723.103	826.025	431.734	723.569	882.320	107.917
646	2.69167	717.722	823.791	855.788	723.002	825.066	431.573	723.571	882.152	108.051
647	2.69583	717.894	822.853	855.616	723.022	824.083	431.404	723.536	882.093	108.025
648	2.70000	717.924	822.005	855.357	723.050	823.045	431.380	723.414	881.950	108.205
649	2.70417	717.921	820.913	855.078	723.087	821.821	431.360	723.505	881.690	108.404
650	2.70833	717.964	819.331	854.904	723.135	820.800	431.395	723.394	881.561	108.416
651	2.71250	718.138	818.044	854.788	723.237	819.761	431.419	723.478	881.295	108.585
652	2.71667	718.215	817.094	854.614	723.266	818.659	431.389	723.409	881.132	108.742
653	2.72083	718.302	816.038	854.483	723.329	817.830	431.362	723.291	880.971	108.714
654	2.72500	718.288	815.086	854.412	723.369	816.913	431.244	723.295	880.836	108.980
655	2.72917	718.358	813.902	854.293	723.492	815.898	431.301	723.241	880.627	109.064
656	2.73333	718.480	812.437	854.183	723.506	815.074	431.163	723.220	880.518	109.148
657	2.73750	718.639	811.255	854.053	723.418	814.390	431.121	723.246	880.382	109.270
658	2.74167	718.788	810.276	853.875	723.392	813.406	431.083	723.181	880.160	109.468
659	2.74583	718.949	809.204	853.695	723.465	812.653	431.088	723.171	880.075	109.562
660	2.75000	719.129	808.045	853.721	723.426	811.836	431.055	723.063	879.888	109.645
661	2.75417	719.429	806.601	853.636	723.492	811.262	430.888	723.087	879.881	109.730
662	2.75833	719.503	805.302	853.691	723.445	810.440	430.746	723.164	879.597	110.008
663	2.76250	719.546	804.192	853.548	723.451	809.707	430.691	723.117	879.509	109.996
664	2.76667	719.659	803.280	853.414	723.370	809.059	430.622	723.251	879.445	110.028
665	2.77083	719.793	802.202	853.375	723.429	808.153	430.525	722.989	879.147	110.096
666	2.77500	720.073	800.688	853.427	723.571	807.594	430.450	723.018	879.053	110.236
667	2.77917	720.322	799.447	853.448	723.551	806.859	430.341	723.054	879.077	110.238
668	2.78333	720.596	798.027	853.432	723.571	806.202	430.225	722.965	878.858	110.318
669	2.78750	720.827	796.429	853.528	723.689	805.562	430.175	722.892	878.888	110.267
670	2.79167	721.143	795.087	853.344	723.756	804.978	429.995	722.897	878.708	110.422
671	2.79583	721.495	793.279	853.395	723.765	804.294	429.812	722.889	878.717	110.407
672	2.80000	721.819	791.080	853.557	723.867	803.787	429.733	722.920	878.623	110.428
673	2.80417	720.819	795.604	852.502	723.831	803.182	429.523	722.845	878.523	110.411
674	2.80833	721.007	794.588	852.398	723.886	802.502	429.393	722.872	878.489	110.506
675	2.81250	721.082	793.668	852.191	723.903	801.726	429.285	722.799	878.255	110.477
676	2.81667	721.258	792.502	852.056	723.916	801.222	429.068	722.828	878.326	110.527
677	2.82083	721.356	791.807	851.999	723.892	800.550	428.967	722.779	878.262	110.526
678	2.82500	721.528	790.646	852.028	724.050	800.004	429.006	722.795	878.200	110.477
679	2.82917	721.616	790.128	851.824	724.165	799.400	428.937	722.792	878.125	110.524
680	2.83333	721.741	789.245	851.747	724.122	798.871	428.884	722.821	878.076	110.517
681	2.83750	721.902	788.626	851.625	724.192	798.328	428.693	722.855	878.075	110.500
682	2.84167	722.131	787.943	851.503	724.190	797.746	428.475	722.824	877.956	110.534
683	2.84583	722.326	787.255	851.393	724.238	797.246	428.387	722.745	877.945	110.567
684	2.85000	722.443	786.596	851.288	724.280	796.555	428.271	722.814	877.884	110.562
685	2.85417	722.190	788.586	850.533	724.360	796.152	428.118	722.729	877.789	110.544
686	2.85833	722.572	787.192	850.607	724.475	795.661	428.028	722.805	877.699	110.567
687	2.86250	722.918	785.115	850.826	724.502	795.103	427.795	722.781	877.719	110.467
688	2.86667	723.307	783.308	850.965	724.719	794.530	427.755	722.875	877.685	110.600
689	2.87083	723.578	782.247	851.068	724.702	793.970	427.536	722.791	877.622	110.531
690	2.87500	723.827	781.516	850.968	724.741	793.572	427.451	722.805	877.595	110.439
691	2.87917	724.091	780.977	850.858	724.846	793.113	427.388	722.843	877.445	110.525
692	2.88333	724.206	780.548	850.720	724.929	792.619	427.218	722.757	877.411	110.524
693	2.88750	724.388	780.224	850.634	724.989	792.189	427.035	722.840	877.389	110.480
694	2.89167	724.451	779.790	850.391	725.095	791.715	426.973	722.884	877.381	110.500
695	2.89583	724.372	779.362	850.299	725.100	791.285	426.797	722.909	877.369	110.458
696	2.90000	724.176	778.892	850.317	725.192	790.799	426.710	722.946	877.326	110.538
697	2.90417	723.983	778.487	850.255	725.259	790.401	426.559	722.973	877.367	110.437
698	2.90833	723.773	778.037	850.129	725.288	789.951	426.583	722.872	877.277	110.366
699	2.91250	724.072	777.723	849.688	725.384	789.586	426.358	723.017	877.275	110.436
700	2.91667	724.932	778.043	849.597	725.480	789.216	426.279	723.057	877.187	110.429
701	2.92083	725.075	777.872	849.554	725.669	788.845	426.195	723.044	877.134	110.448
702	2.92500	725.192	777.653	849.397	725.744	788.465	426.098	723.103	877.175	110.406
703	2.92917	725.369	777.620	849.225	725.833	788.109	425.986	723.013	877.101	110.339
704	2.93333	725.399	777.503	849.090	726.052	787.754	425.981	723.064	877.034	110.425
705	2.93750	725.477	777.533	849.031	726.178	787.565	425.895	723.148	877.057	110.449
706	2.94167	725.652	777.500	848.949	726.266	787.264	425.854	723.130	876.988	110.406
707	2.94583	725.720	777.597	848.853	726.346	787.038	425.849	723.248	877.010	110.517
708	2.95000	725.820	777.580	848.882	726.408	786.800	425.751	723.241	876.999	110.487
709	2.95417	725.880	777.690	848.790	726.642	786.403	425.820	723.287	876.858	110.532
710	2.95833	725.935	777.933	848.733	726.677	786.221	425.647	723.339	876.932	110.650
711	2.96250	725.990	778.031	848.766	726.741	786.062	425.605	723.274	876.846	110.615
712	2.96667	726.083	778.283	848.778	726.855	785.896	425.634	723.383	876.754	110.741
713	2.97083	726.039	778.567	848.689	726.923	785.606	425.640	723.383	876.795	110.792
714	2.97500	727.480	779.652	848.773	726.998	785.699	425.539	723.344	876.767	110.844
715	2.97917	727.497	779.969	848.716	727.111	785.527	425.612	723.416	876.745	110.813
716	2.98333	727.411	780.243	848.898	727.166	785.555	425.647	723.373	876.729	110.846
717	2.98750	727.102	780.499	848.832	727.207	785.460	425.546	723.440	876.659	110.900
718	2.99167	726.878	780.690	849.005	727.357	785.520	425.683	723.525	876.663	110.935
719	2.99583	726.760	781.069	849.099	727.437	785.644	425.685	723.526	876.589	110.998
720	3.00000	726.896	781.625	849.185	727.465	785.632	425.711	723.655	876.694	111.039
721	3.00417	726.833	782.262	849.204	727.543	785.650	425.758	723.712	876.638	111.021
722	3.00833	726.895	783.044	849.228	727.600	785.726	425.741	723.695	876.644	111.057
723	3.01250	726.783	783.809	849.264	727.721	785.863	425.785	723.716	876.623	110.963
724	3.01667	726.843	784.444	849.286	727.787	785.960	425.875	723.733	876.616	110.968
725	3.02083	726.794	785.003	849.368	727.870	786.213	425.826	723.782	876.696	110.964
726	3.02500	726.733	785.543	849.270	727.979	786.417	425.791	723.836	876.637	110.933
727	3.02917	726.727	786.177	849.398	728.002	786.579	425.797	723.827	876.734	110.903
728	3.03333	726.715	786.861	849.429	728.064	786.737	425.868	723.916	876.762	111.006
729	3.03750	726.715	787.568	849.333	728.097	786.978	425.787	723.955	876.772	110.981
730	3.04167	726.556	788.474	849.275	728.233	787.163	425.867	724.025	876.840	110.866
731	3.04583	726.457	789.352	849.221	728.310	787.357	425.791	724.061	876.977	110.805
732	3.05000	726.339	790.399	849.147	728.264	787.622	425.790	724.027	876.867	110.847
733	3.05417	726.385	791.076	849.037	728.360	787.959	425.856	724.039	876.894	110.874
734	3.05833	726.207	791.798	849.024	728.419	788.154	425.791	724.060	876.972	110.752
735	3.06250	726.300	792.702	848.860	728.385	788.373	425.760	724.080	877.039	110.668
736	3.06667	726.291	793.563	849.059	728.430	788.708	425.810	724.070	877.002	110.679
737	3.07083	726.321	794.185	849.136	728.437	788.990	425.800	724.169	877.170	110.596
738	3.07500	726.109	795.168	849.039	728.529	789.254	425.781	724.119	877.081	110.559
739	3.07917	726.020	796.492	849.126	728.541	789.484	425.758	724.064	877.206	110.523
740	3.08333	726.011	797.516	849.239	728.552	789.758	425.761	724.122	877.180	110.551
741	3.08750	725.863	798.359	849.244	728.573	790.066	425.646	724.270	877.327	110.505
742	3.09167	725.833	799.216	849.274	728.646	790.305	425.722	724.233	877.304	110.433
743	3.09583	725.787	800.071	849.342	728.664	790.451	425.677	724.251	877.314	110.308
744	3.10000	725.612	801.396	849.263	728.670	790.705	425.691	724.257	877.424	110.267
745	3.10417	725.414	802.804	849.177	728.711	790.907	425.572	724.318	877.406	110.305
746	3.10833	725.267	803.696	849.251	728.723	791.114	425.608	724.333	877.555	110.163
747	3.11250	725.118	804.616	849.316	728.760	791.352	425.541	724.418	877.537	110.112
748	3.11667	724.992	805.570	849.286	728.799	791.446	425.564	724.463	877.626	110.131
749	3.12083	724.921	806.502	849.241	728.911	791.581	425.587	724.458	877.867	110.005
750	3.12500	724.762	808.168	849.163	728.921	791.799	425.491	724.566	877.997	110.014
751	3.12917	724.544	809.412	849.033	728.933	791.967	425.398	724.513	878.024	109.897
752	3.13333	724.427	810.486	849.012	729.003	792.020	425.302	724.654	878.040	109.829
753	3.13750	724.277	811.750	848.888	729.104	792.086	425.330	724.595	878.161	109.825
754	3.14167	724.206	813.127	848.807	729.099	792.417	425.155	724.680	878.211	109.833
755	3.14583	723.912	814.879	848.746	729.179	792.415	425.076	724.831	878.445	109.697
756	3.15000	723.764	816.226	848.362	729.297	792.469	425.006	724.659	878.431	109.623
757	3.15417	723.643	817.407	848.271	729.411	792.456	424.970	724.806	878.466	109.648
758	3.15833	723.470	818.745	848.069	729.435	792.486	424.805	724.841	878.649	109.490
759	3.16250	723.218	820.427	847.689	729.570	792.520	424.691	724.839	878.783	109.409
760	3.16667	722.995	822.022	847.406	729.647	792.397	424.594	724.936	878.770	109.399
761	3.17083	722.774	823.317	847.068	729.815	792.328	424.426	724.938	878.827	109.278
762	3.17500	722.617	824.640	846.869	729.883	792.073	424.290	724.934	878.997	109.184
763	3.17917	722.293	826.290	846.696	729.954	791.907	424.172	725.059	878.924	109.262
764	3.18333	722.070	827.914	846.449	730.192	791.621	423.959	725.008	879.078	109.167
765	3.18750	721.939	829.119	846.409	730.318	791.425	423.794	725.079	879.138	109.050
766	3.19167	721.798	830.183	846.268	730.416	791.064	423.602	725.148	879.262	109.039
767	3.19583	721.641	831.720	846.034	730.580	790.614	423.439	725.213	879.222	109.074
768	3.20000	721.502	833.399	845.703	730.708	790.117	423.262	725.167	879.328	108.853
769	3.20417	721.422	834.671	845.628	730.871	789.627	423.058	725.218	879.426	108.731
770	3.20833	721.409	835.956	845.427	731.046	789.130	422.855	725.346	879.493	108.755
771	3.21250	721.463	837.664	845.087	731.252	788.680	422.755	725.342	879.537	108.658
772	3.21667	721.661	839.445	844.705	731.307	788.119	422.511	725.429	879.662	108.531
773	3.22083	721.914	840.842	844.251	731.597	787.559	422.255	725.500	879.913	108.298
774	3.22500	722.007	842.052	843.614	731.853	786.768	421.978	725.568	879.843	108.405
775	3.22917	720.836	842.879	843.098	732.258	786.139	421.653	725.692	879.978	108.276
776	3.23333	720.661	844.747	842.202	732.608	785.431	421.241	725.701	880.132	108.076
777	3.23750	720.791	846.101	841.817	733.041	784.717	420.872	725.818	880.236	108.057
778	3.24167	720.790	846.992	841.466	733.335	783.939	420.456	725.894	880.257	107.988
779	3.24583	720.843	848.067	840.945	733.742	783.011	420.021	725.938	880.342	107.841
780	3.25000	720.904	849.248	840.420	734.149	781.931	419.523	726.062	880.400	107.773
781	3.25417	720.935	850.794	839.659	734.644	780.716	418.990	726.150	880.387	107.679
782	3.25833	720.941	851.640	839.086	735.070	779.545	418.548	726.223	880.310	107.571
783	3.26250	720.878	852.428	838.452	735.593	778.330	418.142	726.338	880.378	107.495
784	3.26667	720.685	853.143	837.590	736.067	777.023	417.605	726.450	880.287	107.523
785	3.27083	720.472	853.779	836.706	736.519	775.458	416.959	726.497	880.290	107.549
786	3.27500	720.188	854.767	835.349	736.926	774.169	416.420	726.530	880.096	107.589
787	3.27917	719.304	855.707	833.831	737.358	772.452	415.673	726.650	880.028	107.537
788	3.28333	719.903	856.894	832.744	737.653	770.909	415.039	726.706	879.779	107.531
789	3.28750	720.058	857.719	831.718	737.997	769.122	414.383	726.760	879.659	107.528
790	3.29167	720.077	858.097	830.486	738.388	767.220	413.650	726.862	879.442	107.706
791	3.29583	719.999	858.701	829.099	738.740	765.305	412.954	726.932	879.311	107.791
792	3.30000	720.081	859.364	827.676	739.197	763.434	412.230	726.896	879.031	107.860
793	3.30417	720.281	860.439	826.055	739.540	761.512	411.428	726.986	878.775	107.864
794	3.30833	720.415	861.513	824.461	739.964	759.575	410.649	727.021	878.407	108.035
795	3.31250	720.491	861.904	822.965	740.323	757.692	409.981	726.968	878.206	108.141
796	3.31667	720.322	862.199	821.102	740.895	755.695	409.112	727.012	877.821	108.212
797	3.32083	720.138	863.790	819.151	741.233	753.555	408.198	726.988	877.612	108.235
798	3.32500	719.604	867.437	816.970	741.828	751.418	407.451	726.981	877.422	108.223
799	3.32917	720.395	866.945	814.373	742.287	749.175	406.626	726.955	877.184	108.355
800	3.33333	720.455	867.108	812.470	742.660	746.874	405.696	726.896	877.022	108.246
801	3.33750	720.648	867.828	810.092	743.146	744.597	404.796	726.829	876.661	108.260
802	3.34167	720.658	868.157	808.093	743.548	742.508	403.537	726.744	876.506	108.222
803	3.34583	720.559	868.731	805.844	743.858	740.432	402.481	726.679	876.223	108.304
804	3.35000	721.477	863.693	804.419	744.139	738.078	401.383	726.552	876.085	108.291
805	3.35417	720.717	865.677	801.930	744.501	735.577	400.392	726.432	875.833	108.275
806	3.35833	720.625	866.221	799.643	744.838	733.391	399.205	726.277	875.451	108.465
807	3.36250	720.442	866.414	797.067	744.939	731.122	397.946	726.067	875.124	108.529
808	3.36667	720.217	866.476	794.582	745.026	728.930	396.633	725.939	874.771	108.731
809	3.37083	720.759	866.677	792.033	745.356	726.496	395.335	725.762	874.339	108.872
810	3.37500	720.935	866.831	789.543	745.575	723.919	394.166	725.570	873.874	109.080
811	3.37917	720.814	867.034	786.775	745.676	721.429	392.839	725.272	873.406	109.230
812	3.38333	720.754	867.094	784.086	745.852	719.089	391.720	725.044	872.922	109.349
813	3.38750	720.798	866.903	781.341	745.915	716.596	390.260	724.849	872.398	109.607
814	3.39167	720.748	866.775	778.589	746.233	714.210	389.239	724.563	871.852	109.751
815	3.39583	720.920	866.657	775.879	746.443	711.682	387.867	724.348	871.211	110.033
816	3.40000	721.041	866.082	772.612	746.584	709.079	386.596	724.004	870.703	110.341
817	3.40417	720.474	866.370	769.581	746.739	706.375	385.401	723.800	869.965	110.671
818	3.40833	720.082	866.852	766.663	747.033	703.811	383.976	723.391	869.333	110.721
819	3.41250	719.988	866.721	764.041	747.095	701.604	382.789	722.906	868.945	110.881
820	3.41667	719.177	866.330	760.693	747.220	699.077	381.428	722.537	868.697	111.133
821	3.42083	718.127	865.427	757.476	747.439	696.813	380.269	721.810	868.434	111.290
822	3.42500	718.894	866.172	754.589	747.569	694.275	379.003	720.938	868.247	111.474
823	3.42917	718.205	865.264	751.726	747.837	691.834	377.862	720.514	868.145	112.078
824	3.43333	718.204	865.462	748.753	747.853	689.390	376.495	720.278	867.496	112.848
825	3.43750	718.222	865.382	745.738	748.226	687.157	375.447	719.983	866.828	113.177
826	3.44167	719.154	866.170	742.844	748.346	684.721	374.273	719.875	866.128	113.927
827	3.44583	718.373	865.280	740.076	748.445	682.487	373.384	719.691	865.321	114.584
828	3.45000	718.378	865.040	737.022	748.617	680.074	372.331	719.539	864.549	115.125
829	3.45417	718.181	864.835	734.052	748.831	677.649	371.406	719.380	863.838	115.930
830	3.45833	717.978	864.805	731.236	749.005	675.386	370.541	719.291	863.079	116.832
831	3.46250	717.762	864.545	728.388	749.107	673.122	369.427	719.310	862.692	117.560
832	3.46667	717.609	864.262	725.613	749.117	670.721	368.421	718.762	862.111	118.000
833	3.47083	717.433	864.091	722.841	749.238	668.696	367.471	718.213	863.173	119.081
834	3.47500	717.303	863.878	720.210	749.337	666.514	366.499	717.875	862.747	119.271
835	3.47917	717.128	863.556	717.352	749.354	664.348	365.728	717.497	862.309	119.612
836	3.48333	717.054	863.301	714.759	749.312	662.120	364.697	717.121	862.005	119.786
837	3.48750	717.131	862.999	712.146	749.316	660.271	363.594	716.770	861.459	120.057
838	3.49167	717.114	862.729	709.603	749.313	658.448	362.594	716.647	861.643	120.614
839	3.49583	717.264	862.417	707.166	749.233	656.639	361.575	716.089	861.160	120.937
840	3.50000	717.181	862.050	704.621	749.203	654.570	360.435	715.812	860.655	121.216
841	3.50417	717.247	861.554	702.489	749.038	652.852	359.596	715.323	860.205	121.498
842	3.50833	717.361	861.182	700.163	748.836	651.155	358.657	714.911	859.745	121.734
843	3.51250	717.296	860.651	697.885	748.549	649.294	357.696	714.520	859.132	121.940
844	3.51667	717.251	860.061	695.526	748.405	647.818	356.902	714.004	858.657	122.243
845	3.52083	717.243	859.565	693.503	748.157	646.076	356.027	714.097	857.842	123.255
846	3.52500	717.123	859.050	691.268	747.935	644.648	355.256	714.101	857.332	123.878
847	3.52917	716.929	858.429	689.452	747.637	643.060	354.529	713.899	856.917	124.545
848	3.53333	716.856	857.880	687.460	747.303	641.528	353.797	713.686	856.352	125.377
849	3.53750	716.718	857.213	685.621	747.056	640.100	353.235	713.354	855.924	125.798
850	3.54167	716.698	856.586	683.881	746.747	638.488	352.528	713.104	855.462	126.516
851	3.54583	716.563	855.846	682.320	746.496	637.108	351.832	712.842	854.971	127.106
852	3.55000	716.465	855.073	680.879	746.272	635.779	351.274	712.617	854.616	127.769
853	3.55417	716.262	853.941	679.442	746.076	634.397	350.662	711.811	852.872	127.120
854	3.55833	716.201	852.876	678.160	745.757	632.932	350.117	711.560	852.355	127.676
855	3.56250	715.990	851.922	676.973	745.438	631.604	349.723	711.482	851.662	128.313
856	3.56667	715.978	851.106	676.004	745.154	630.470	349.261	711.209	851.271	128.644
857	3.57083	715.835	850.192	675.096	744.766	629.084	348.803	710.902	850.679	128.976
858	3.57500	715.684	849.192	674.202	744.526	628.001	348.498	710.406	850.167	129.141
859	3.57917	715.611	848.391	673.288	744.184	626.879	348.230	710.331	849.833	129.566
860	3.58333	715.606	847.646	672.717	743.815	625.659	348.053	709.757	849.208	129.836
861	3.58750	715.502	846.712	672.060	743.426	624.510	347.920	709.341	848.983	130.047
862	3.59167	715.498	845.543	671.676	743.008	623.692	347.816	708.943	848.602	130.351
863	3.59583	715.894	844.189	671.313	742.568	622.729	347.725	708.490	848.322	130.695
864	3.60000	716.291	843.281	670.814	742.114	621.885	347.592	708.138	847.986	131.034
865	3.60417	715.670	842.385	670.991	741.679	621.006	347.482	707.667	847.672	131.332
866	3.60833	715.687	841.714	670.878	741.298	620.432	347.511	707.312	847.311	131.691
867	3.61250	715.601	841.016	670.755	740.848	619.729	347.638	706.763	846.778	131.945
868	3.61667	715.472	840.481	670.677	740.277	618.998	347.588	706.367	846.331	132.348
869	3.62083	715.458	839.642	670.725	739.761	618.470	347.644	706.008	845.864	132.582
870	3.62500	715.721	838.181	670.835	739.339	617.944	347.605	705.601	845.650	132.909
871	3.62917	714.044	843.565	668.743	738.870	617.526	347.533	705.188	845.251	133.138
872	3.63333	714.698	841.314	669.559	738.339	617.207	347.573	704.959	844.937	133.412
873	3.63750	714.733	840.453	669.867	738.072	617.009	347.675	704.663	844.779	133.561
874	3.64167	714.712	839.799	670.162	737.694	616.862	347.801	704.407	844.425	133.670
875	3.64583	713.802	840.033	671.397	737.478	616.823	347.812	704.248	844.333	133.921
876	3.65000	714.726	835.555	672.124	737.315	616.757	348.003	704.047	844.302	134.348
877	3.65417	714.542	834.988	672.552	737.159	616.887	348.221	703.827	843.975	134.202
878	3.65833	713.148	833.343	672.906	736.976	616.911	348.397	703.755	843.779	134.308
879	3.66250	713.527	833.322	673.672	736.836	617.165	348.548	703.669	843.853	134.268
880	3.66667	713.515	832.723	674.472	736.764	617.357	348.814	703.615	843.880	134.228
881	3.67083	713.448	831.715	675.372	736.663	617.742	349.011	703.717	844.041	134.324
882	3.67500	713.498	831.279	676.328	736.583	618.111	349.247	703.815	844.303	134.007
883	3.67917	713.379	830.808	677.274	736.622	618.519	349.456	703.820	844.420	133.787
884	3.68333	713.489	830.557	678.243	736.591	618.933	349.708	703.985	844.695	133.499
885	3.68750	713.720	830.344	679.527	736.621	619.552	349.921	704.185	844.913	133.192
886	3.69167	713.608	829.965	680.617	736.622	620.031	350.135	704.311	845.178	132.972
887	3.69583	715.335	831.407	681.808	736.643	620.764	350.337	704.696	845.576	132.778
888	3.70000	715.404	831.320	682.917	736.732	621.397	350.468	704.914	846.028	132.327
889	3.70417	714.217	830.332	683.888	736.746	622.395	350.704	705.295	846.599	131.867
890	3.70833	713.517	829.615	685.069	736.910	623.303	350.815	705.818	847.246	131.424
891	3.71250	713.246	829.314	686.323	736.959	624.295	350.988	706.141	847.530	130.810
892	3.71667	713.039	829.150	687.814	737.175	625.491	351.048	706.533	847.935	130.261
893	3.72083	712.805	828.660	689.303	737.342	626.941	351.117	706.930	848.381	129.712
894	3.72500	712.685	828.050	690.834	737.734	628.343	351.337	707.171	848.829	129.015
895	3.72917	712.416	827.662	692.364	737.926	629.955	351.419	707.524	849.928	128.395
896	3.73333	712.967	827.805	694.087	738.314	631.653	351.292	707.340	850.811	127.003
897	3.73750	712.756	827.518	695.551	738.863	633.731	351.317	707.168	851.839	125.572
898	3.74167	712.415	827.136	697.111	739.580	636.040	351.227	707.042	852.962	124.294
899	3.74583	712.297	826.573	699.075	740.150	638.200	351.070	706.892	853.890	122.997
900	3.75000	711.994	825.680	701.403	740.934	640.398	351.211	707.146	854.460	122.171
901	3.75417	711.740	824.574	703.750	741.873	642.767	351.634	707.564	854.866	121.529
902	3.75833	711.734	823.541	706.281	742.689	644.835	352.144	707.787	855.341	121.081
903	3.76250	711.886	822.292	709.407	743.464	646.910	353.112	708.133	855.858	120.806
904	3.76667	711.852	820.932	712.707	744.194	648.904	354.377	708.544	855.970	120.740
905	3.77083	711.507	819.489	715.826	744.666	650.385	356.127	708.966	856.172	120.722
906	3.77500	711.532	817.828	720.267	745.251	652.220	357.960	709.281	856.168	120.907
907	3.77917	711.117	816.837	724.166	745.607	653.983	360.056	709.696	855.991	121.177
908	3.78333	710.909	814.654	728.713	745.935	656.112	362.380	710.158	855.908	121.620
909	3.78750	711.429	813.033	734.519	746.328	658.009	364.797	710.503	855.561	122.036
910	3.79167	711.984	811.242	739.612	746.576	659.910	367.789	711.021	855.388	122.631
911	3.79583	712.313	808.882	745.674	747.115	661.309	371.834	711.508	855.223	123.802
912	3.80000	712.259	807.583	751.533	747.039	663.320	375.370	712.037	854.754	124.986
913	3.80417	712.144	805.082	757.716	746.955	665.866	378.862	712.617	854.278	126.287
914	3.80833	712.912	803.148	765.102	746.799	668.756	382.074	713.094	853.826	127.482
915	3.81250	713.241	801.337	770.992	746.895	671.354	386.699	713.667	853.041	128.431
916	3.81667	714.119	798.808	778.866	746.569	673.937	391.509	714.184	852.453	129.426
917	3.82083	714.044	796.371	786.358	746.190	677.456	395.914	714.554	852.086	130.356
918	3.82500	714.451	794.548	793.412	745.713	681.473	400.055	714.986	851.667	131.503
919	3.82917	715.031	792.632	801.598	745.544	684.610	406.281	715.604	850.923	132.910
920	3.83333	715.859	789.840	810.226	744.984	688.827	411.720	716.458	850.340	135.433
921	3.83750	715.829	788.594	818.368	744.488	693.440	416.624	717.643	849.551	138.665
922	3.84167	716.158	786.568	826.484	744.129	697.531	423.568	718.362	848.928	140.673
923	3.84583	716.397	784.642	835.383	743.520	701.965	429.689	719.121	847.721	142.389
924	3.85000	717.258	782.534	845.045	742.732	707.346	435.571	721.032	845.686	145.773
925	3.85417	717.524	780.586	854.245	742.572	711.397	443.889	722.243	844.523	149.444
926	3.85833	717.442	779.593	862.909	741.616	717.015	450.074	723.403	842.935	152.146
927	3.86250	717.665	777.804	871.865	741.328	721.688	458.530	726.314	840.272	156.528
928	3.86667	717.905	776.447	881.225	740.390	726.961	465.376	728.384	837.842	160.756
929	3.87083	718.265	774.646	891.068	739.850	731.720	473.720	731.514	834.250	165.038
930	3.87500	718.302	773.673	900.381	739.242	737.069	481.023	733.107	831.795	169.822
931	3.87917	718.256	772.395	909.078	738.575	742.191	489.065	735.618	828.358	174.566
932	3.88333	718.462	771.549	917.862	737.888	747.126	496.580	738.103	824.723	179.822
933	3.88750	718.706	770.017	927.182	737.183	752.455	503.753	741.163	820.828	187.193
934	3.89167	718.712	769.105	936.541	736.879	756.869	511.488	742.671	818.400	191.585
935	3.89583	718.490	768.220	945.109	736.413	761.566	518.539	745.388	814.806	199.440
936	3.90000	718.148	767.570	952.738	736.707	764.549	526.541	747.147	812.430	205.702
937	3.90417	718.379	766.918	961.441	736.444	767.629	532.961	747.605	811.105	211.986
938	3.90833	718.590	766.262	970.110	737.260	769.043	540.994	748.536	810.218	218.927
939	3.91250	718.236	766.263	977.135	736.958	770.589	547.546	748.506	810.156	225.029
940	3.91667	717.905	766.060	984.788	737.110	771.414	554.742	748.825	810.693	232.030
941	3.92083	717.898	766.163	992.577	736.720	772.444	560.785	747.824	811.489	237.974
942	3.92500	717.762	766.929	999.026	736.963	772.671	567.770	747.539	812.255	244.000
943	3.92917	718.247	766.842	1006.252	737.002	773.286	573.933	746.855	812.674	250.856
944	3.93333	718.326	767.931	1012.182	737.278	773.135	580.586	746.728	813.648	257.337
945	3.93750	718.180	768.437	1018.961	737.523	773.307	586.185	746.262	814.611	264.445
946	3.94167	717.732	769.627	1024.232	737.754	772.830	592.626	745.700	816.091	270.456
947	3.94583	717.707	770.461	1030.597	737.816	772.179	598.487	745.138	817.259	277.586
948	3.95000	717.235	771.703	1035.522	738.130	771.047	604.537	744.403	819.758	283.002
949	3.95417	717.125	772.199	1041.252	738.678	770.186	609.866	743.724	820.942	290.050
950	3.95833	716.854	773.354	1046.247	739.390	768.567	616.076	742.883	823.174	295.557
951	3.96250	716.363	774.338	1050.973	739.540	767.377	621.152	742.332	825.032	301.819
952	3.96667	716.470	775.340	1056.210	739.856	766.159	626.835	741.700	826.359	307.878
953	3.97083	715.787	776.157	1060.188	739.926	764.920	631.226	741.049	828.761	313.174
